safe,release_speed,plate_x,plate_z,pop_time,exchange_time,arm_strength,lead,sprint_speed,swing,delta_run_exp
1,96.6,-0.51,4.73,1.906826087,0.650782609,82.394495652,12.356875,26.2,0,0.055
1,98.5,-0.14,3.86,1.906826087,0.650782609,82.394495652,12.356875,26.9,1,-0.247
0,96.5,0.44,4.45,1.906826087,0.650782609,82.394495652,12.356875,28.7,0,0.054
1,92.3,-0.04,3.33,1.906826087,0.650782609,82.394495652,12.356875,28.3,0,-0.043
1,96.1,-0.09,2.68,1.906826087,0.650782609,82.394495652,12.356875,28.4,0,-0.042
1,91.4,-0.41,4.39,2.016285714,0.686761905,78.260287143,12.356875,28.6,0,0.042
1,97.9,0.52,3.48,1.906826087,0.650782609,82.394495652,12.356875,27.8,0,-0.05
1,97.5,0.41,2.74,2.016285714,0.686761905,78.260287143,12.356875,27.4,0,-0.038
1,92.2,-0.26,1.92,1.918333333,0.673555556,82.169599259,10.755,28,0,-0.271
1,95.2,0.08,0.73,1.916411765,0.61366,80.205576275,12.533,30,0,0.031
1,84.9,-0.07,3.48,1.947083333,0.686208333,81.564095833,11.693166667,27.6,0,-0.05
0,91.8,0.57,2.36,1.947083333,0.686208333,81.564095833,11.693166667,28.3,1,-0.314
1,90.4,-0.82,3.19,1.947083333,0.686208333,81.564095833,11.693166667,28.3,0,-0.05
1,82.5,-2.09,2.31,1.951827586,0.623172414,77.592213793,11.693166667,30.5,0,0.025
1,77.7,0.97,1.68,1.947083333,0.686208333,81.564095833,11.693166667,29.2,1,-0.215
1,89.2,-0.19,3.29,1.951827586,0.623172414,77.592213793,11.693166667,26.2,0,-0.072
1,98,-0.53,1.11,2.016285714,0.686761905,78.260287143,12.078333333,28.7,0,0.068
1,86,2.89,1.34,1.906826087,0.650782609,82.394495652,12.078333333,28.2,0,0.027
1,84.4,0.36,2.15,1.9811875,0.668125,78.660876875,12.199666667,30.1,0,-0.063
1,80.8,-0.07,2.11,1.9811875,0.668125,78.660876875,12.199666667,29.6,0,-0.054
0,98.3,1.37,2.26,1.982857143,0.709214286,80.630958571,12.199666667,28.9,0,-0.202
0,82.3,-0.76,1.11,1.9811875,0.668125,78.660876875,11.204,26.2,1,-0.054
1,86,0.63,2.95,2.004464286,0.606464286,73.100725357,10.98725,29.3,0,-0.038
0,99.5,0.31,3.8,2.004464286,0.606464286,73.100725357,10.98725,26.5,0,-0.157
1,100,-0.34,2.1,1.916411765,0.61366,80.205576275,10.98725,28,0,0.042
0,96,-0.37,2.77,1.916411765,0.61366,80.205576275,10.98725,28.6,0,-0.072
1,93.8,0.92,2.52,2.039433333,0.654266667,73.716003333,12.011,28.7,0,0.045
1,96.3,-1.43,3.75,1.973241379,0.63862069,77.208672759,12.011,28.6,0,0.025
1,95.2,0.12,2.83,2.039433333,0.654266667,73.716003333,12.011,26.4,1,-0.088
0,92.4,1.27,3.22,1.895936508,0.670857143,84.249507302,12.1992,28.3,0,0.012
1,83.6,0.84,3.24,1.895936508,0.670857143,84.249507302,12.1992,27.8,0,0.031
1,82.3,-0.91,0.66,1.895936508,0.670857143,84.249507302,12.1992,26.8,1,-0.447
1,92,0.83,3.62,1.895936508,0.670857143,84.249507302,12.1992,29.2,0,0.063
1,94.2,0.36,2.35,1.895936508,0.670857143,84.249507302,12.1992,27.7,0,-0.05
1,81.2,-0.61,2.5,1.895936508,0.670857143,84.249507302,12.1992,30.1,0,-0.043
1,94,-0.49,1.94,1.895936508,0.670857143,84.249507302,12.1992,28.5,0,0.042
1,93.9,0.11,1.25,1.895936508,0.670857143,84.249507302,12.1992,28,0,0.025
1,93.7,0.92,1.48,1.895936508,0.670857143,84.249507302,12.1992,28.2,0,0.045
1,100.3,-0.06,2.63,1.951827586,0.623172414,77.592213793,11.796833333,30.1,1,-0.05
1,95.3,-0.73,3.3,1.947083333,0.686208333,81.564095833,11.796833333,28.1,0,-0.062
0,102.2,0.06,3.29,1.951827586,0.623172414,77.592213793,11.796833333,28.7,1,-0.271
1,98.6,-0.75,3.16,1.951827586,0.623172414,77.592213793,11.796833333,29.2,0,0.03
1,84.9,-0.88,3.14,1.947083333,0.686208333,81.564095833,11.796833333,27.7,0,-0.078
1,102.8,0.11,4.55,1.947083333,0.686208333,81.564095833,11.796833333,28.6,0,0.132
1,97.5,-0.46,2.2,2.039433333,0.654266667,73.716003333,12.0145,28.7,0,-0.063
1,98.4,-0.51,3.6,1.944526316,0.654842105,80.345347368,12.0145,27.4,1,-0.247
1,99.4,0.05,2.71,1.973241379,0.63862069,77.208672759,12.0145,27.1,0,-0.065
1,99.1,0.47,1.47,1.944526316,0.654842105,80.345347368,12.0145,28.1,0,0.082
1,99.8,-0.58,3.29,2.039433333,0.654266667,73.716003333,12.0145,29.5,0,-0.063
1,99.3,-0.72,4.26,1.944526316,0.654842105,80.345347368,12.0145,27.4,0,0.082
1,102.8,0.44,0.99,1.973241379,0.63862069,77.208672759,12.0145,27.3,1,-0.046
1,99.4,-0.31,3.02,1.944526316,0.654842105,80.345347368,12.0145,30,0,-0.038
1,94.7,1.24,2.8,1.922355556,0.642377778,80.441890667,12.124333333,30.3,0,0.042
1,83.7,1.32,2.25,1.922355556,0.642377778,80.441890667,12.124333333,29.4,0,0.054
1,84.5,1.08,1.01,1.922355556,0.642377778,80.441890667,12.124333333,28.1,0,0.036
1,98,0.68,2.03,1.9385,0.711272727,83.613278636,10.6845,28.1,0,0.017
1,85.4,2.04,3.58,1.9385,0.711272727,83.613278636,10.6845,29.7,0,0.017
0,92.4,-1.59,2.46,1.9385,0.711272727,83.613278636,10.6845,28.8,0,-0.174
1,83.9,-0.33,3.74,1.871552632,0.673368421,85.377670789,10.6845,27.6,0,0.031
1,100.6,0.03,3.99,1.9385,0.711272727,83.613278636,10.6845,29.3,0,0.012
1,77.7,-1.08,2.49,1.98725,0.629416667,75.725047083,11.860571429,28.1,0,0.042
0,82.9,-0.7,1.29,1.842355556,0.604822222,83.116488,11.860571429,28.7,0,0.132
1,84.3,-0.76,2.11,1.842355556,0.604822222,83.116488,11.860571429,29,0,0.021
1,91.1,-0.37,3.88,1.98725,0.629416667,75.725047083,11.860571429,27.6,0,0.027
1,89.6,-0.79,3.37,1.896631579,0.643315789,82.078718421,11.860571429,30.5,0,0.063
1,91.2,0.01,3.41,1.98725,0.629416667,75.725047083,11.860571429,28.3,0,0.025
0,90,0.79,3.41,1.896631579,0.643315789,82.078718421,11.860571429,28.8,0,0.042
0,93.9,-0.49,4.2,1.903727273,0.563636364,76.900078182,11.1885,27.1,0,-0.157
1,85.6,0.76,3.79,1.922355556,0.642377778,80.441890667,11.1885,29.4,0,0.025
0,89.1,0.69,3.02,1.922355556,0.642377778,80.441890667,11.1885,27.2,1,-0.37
0,89.1,0.67,3.15,1.903727273,0.563636364,76.900078182,11.1885,28.6,1,-0.37
1,94.4,0.96,3.68,1.903727273,0.563636364,76.900078182,11.1885,28.5,0,0.055
1,82.1,-0.77,3.68,1.903727273,0.563636364,76.900078182,11.1885,27.7,0,0.055
1,92.3,0.36,1.91,2.062634921,0.682983871,74.736537742,9.950666667,27.7,1,-0.064
1,93.7,-0.24,1.84,2.062634921,0.682983871,74.736537742,9.950666667,28.5,0,-0.447
1,94,-1.03,1.45,1.935111111,0.650444444,82.370238333,9.950666667,30.1,0,0.042
1,91.1,0.1,3.95,1.895936508,0.670857143,84.249507302,10.415,28.7,0,0.025
1,93.6,0.18,1.99,1.896833333,0.66275,82.802887917,11.968666667,28.1,0,-0.37
1,83.2,-0.48,-0.67,1.896833333,0.66275,82.802887917,11.968666667,28.1,0,0.045
1,87.1,-0.92,2.14,1.990666667,0.643086957,77.33972,11.968666667,28.1,0,0.063
1,92.8,-0.44,3.87,1.990666667,0.643086957,77.33972,11.968666667,27.5,0,0.13
1,92.7,-0.5,2.01,1.990666667,0.643086957,77.33972,11.968666667,28.8,0,-0.038
1,84,0.93,2.07,1.990666667,0.643086957,77.33972,11.968666667,30.1,0,0.025
0,82.4,-0.31,2.8,1.925107143,0.676407407,80.932291429,11.700666667,28,0,-0.063
1,76.6,0.87,0.62,1.925107143,0.676407407,80.932291429,11.700666667,26.4,0,0.025
1,86.1,0.16,1.47,1.925107143,0.676407407,80.932291429,11.700666667,28.1,0,0.054
1,94.3,-0.06,1.27,2.010243902,0.708121951,77.730293415,10.961,28.6,1,-0.37
1,95.9,0.39,0.71,2.010243902,0.708121951,77.730293415,10.961,27.6,0,0.028
1,94.2,-1.12,2.34,2.010243902,0.708121951,77.730293415,10.961,26.2,1,-0.062
1,82.6,-0.51,1.24,2.010243902,0.708121951,77.730293415,10.961,29.4,0,0.028
0,93.4,-0.99,1.69,2.010243902,0.708121951,77.730293415,10.961,26.8,1,-0.37
1,92.6,1.61,3.51,1.982857143,0.709214286,80.630958571,11.9828,28.5,0,0.042
1,82,0.14,1.73,1.982857143,0.709214286,80.630958571,11.9828,28.7,0,-0.042
1,84.5,0.47,1.22,1.982857143,0.709214286,80.630958571,11.9828,29.6,0,0.03
1,95.3,1.63,2.53,2.0841875,0.7594375,78.627298125,11.9828,30.1,0,0.068
1,88.2,0.44,1.32,1.982857143,0.709214286,80.630958571,11.9828,29.6,1,-0.188
1,86.9,1.94,2.13,1.982818182,0.634813953,76.730326818,13.3635,28.8,0,0.055
0,99.5,-0.08,3.64,2.018,0.698793103,77.132982759,13.3635,29.4,0,0.042
1,83.8,-0.59,1.79,1.896833333,0.66275,82.802887917,10.819,27.8,0,-0.05
1,86.9,-1.71,3.12,1.990666667,0.643086957,77.33972,10.819,29.6,0,0.099
1,91,0.07,2.1,1.896833333,0.66275,82.802887917,10.819,28.5,0,-0.05
1,86.1,0.56,2.29,1.864914894,0.594765957,81.76931234,11.244,26.4,0,-0.038
1,84.8,0.49,2.19,2.039433333,0.654266667,73.716003333,12.043625,28.4,0,-0.054
1,86.7,-0.69,2.2,1.944526316,0.654842105,80.345347368,12.043625,29,0,-0.054
1,84.7,1.46,0.44,1.944526316,0.654842105,80.345347368,12.043625,27.8,0,0.068
0,91.9,-0.47,5.38,1.944526316,0.654842105,80.345347368,12.043625,27.7,0,0.042
1,95.3,-0.65,2.75,1.973241379,0.63862069,77.208672759,12.043625,28.7,0,-0.05
1,86.4,-0.33,1.05,1.973241379,0.63862069,77.208672759,12.043625,28.4,1,-0.188
1,95.4,-0.33,2.13,1.944526316,0.654842105,80.345347368,12.043625,29.7,0,-0.038
1,87.2,1.46,0.07,1.916411765,0.61366,80.205576275,11.62625,29.2,0,0.045
1,83.6,0.88,0.92,2.004464286,0.606464286,73.100725357,11.62625,28.8,0,0.031
1,92,-0.02,3.92,1.916411765,0.61366,80.205576275,11.62625,28.1,0,0.045
1,88,1.43,1.03,2.004464286,0.606464286,73.100725357,11.62625,28.1,0,0.021
1,92,-0.02,2.36,1.916411765,0.61366,80.205576275,11.62625,28.2,0,-0.062
1,83.5,0.22,1.26,1.916411765,0.61366,80.205576275,11.62625,26.4,1,-0.064
0,86.4,0.67,1.54,1.916411765,0.61366,80.205576275,11.62625,26.8,0,-0.157
1,80.3,0.12,2.43,1.916411765,0.61366,80.205576275,11.62625,28.7,0,-0.038
1,86.2,-0.37,2.26,1.9385,0.711272727,83.613278636,11.648833333,29.4,0,-0.05
1,98.4,-0.85,3.67,1.9385,0.711272727,83.613278636,11.648833333,27.6,0,0.025
1,87,-1.47,3.52,1.871552632,0.673368421,85.377670789,11.648833333,28.9,0,0.055
1,98.8,-1.33,4.06,1.9385,0.711272727,83.613278636,11.648833333,28.2,0,0.045
1,83.6,-1.56,2.33,1.871552632,0.673368421,85.377670789,11.648833333,27.3,0,0.081
1,90.6,1.58,2.77,1.995787879,0.697454545,79.751888788,11.301,28.1,0,0.028
1,85.3,1.29,1.23,1.995787879,0.697454545,79.751888788,11.301,26.6,0,0.012
1,94.6,-0.53,3.59,1.995787879,0.697454545,79.751888788,11.301,30.1,0,0.045
0,90.9,1.11,2.59,1.932114286,0.668685714,80.540741429,11.301,28.3,0,0.042
0,92.7,0.25,3.17,1.932114286,0.668685714,80.540741429,11.301,28,0,-0.063
0,91.3,1.57,3.09,1.995787879,0.697454545,79.751888788,11.301,28.1,0,0.063
1,96,-0.1,3.2,1.932114286,0.668685714,80.540741429,11.301,29.7,1,-0.314
1,93.3,0.74,2.65,1.932114286,0.668685714,80.540741429,11.301,28.9,1,-0.082
1,92.1,0.7,1.82,1.932114286,0.668685714,80.540741429,11.301,27.6,0,-0.046
0,88.2,1.21,3.79,1.995787879,0.697454545,79.751888788,11.301,27.4,0,0.042
1,85.6,0.23,-0.12,1.932114286,0.668685714,80.540741429,11.301,28.6,0,0.055
0,89.4,0.62,2.48,1.9025,0.6935,85.019357813,11.364,26.5,0,-0.447
1,80.3,-0.54,0.97,1.930057692,0.6645,82.041094038,11.2619,29.6,0,0.132
1,86.9,-2.25,0.13,1.930057692,0.6645,82.041094038,11.2619,28,0,0.017
1,95.3,0.68,3.98,1.930057692,0.6645,82.041094038,11.2619,28,0,0.036
1,96.6,0.11,2.09,1.930057692,0.6645,82.041094038,11.2619,29,0,-0.05
1,81.8,-2.12,2.06,1.930057692,0.6645,82.041094038,11.2619,28.4,0,0.017
1,81,0.01,1.71,1.930057692,0.6645,82.041094038,11.2619,27.1,1,-0.053
1,82.4,-1.02,0.76,1.930057692,0.6645,82.041094038,11.2619,29.2,1,-0.188
1,81.5,-1.21,1,1.930057692,0.6645,82.041094038,11.2619,28.6,0,0.012
1,93.5,-0.22,0.38,1.930057692,0.6645,82.041094038,11.2619,26.2,0,0.025
1,96.3,1.39,2.84,1.930057692,0.6645,82.041094038,11.2619,27.2,0,0.132
1,78.3,-1.38,2.37,1.930057692,0.6645,82.041094038,11.215894737,27.8,0,0.117
1,78.1,-0.01,2.39,1.930057692,0.6645,82.041094038,11.215894737,28.7,0,-0.05
1,79.6,-0.51,3.72,1.930057692,0.6645,82.041094038,11.215894737,26.5,1,-0.37
1,81.5,-0.4,2.62,1.930057692,0.6645,82.041094038,11.215894737,26.7,0,-0.062
1,93.3,-0.32,2.37,1.930057692,0.6645,82.041094038,11.215894737,27.2,0,-0.05
1,83,-0.49,1.53,1.930057692,0.6645,82.041094038,11.215894737,26.7,0,0.028
0,79,-0.74,3.27,1.930057692,0.6645,82.041094038,11.215894737,26.6,0,0.063
1,93.1,0.07,4.16,1.930057692,0.6645,82.041094038,11.215894737,28,0,0.042
1,91.8,-1.71,2.84,1.930057692,0.6645,82.041094038,11.215894737,28.6,0,0.025
1,83.6,-1.07,0.84,1.930057692,0.6645,82.041094038,11.215894737,28.4,0,0.063
1,93.5,-0.48,3.1,1.930057692,0.6645,82.041094038,11.215894737,28.6,0,-0.038
0,93,-0.53,4.22,1.930057692,0.6645,82.041094038,11.215894737,29,0,0.063
1,80.2,2.04,2.39,1.9025,0.6935,85.019357813,11.215894737,27.3,0,0.055
1,79,-0.04,2.57,1.9025,0.6935,85.019357813,11.215894737,28.4,0,-0.084
1,91.4,0.24,2.56,1.9025,0.6935,85.019357813,11.215894737,28,0,-0.038
1,93.4,-0.43,3,1.930057692,0.6645,82.041094038,11.215894737,27.3,0,-0.082
1,87.3,-0.83,2.11,1.9025,0.6935,85.019357813,11.647333333,28.4,1,-0.043
1,86.7,-0.41,2.39,1.9025,0.6935,85.019357813,11.647333333,26.5,1,-0.05
1,93.8,0.06,2.69,1.930057692,0.6645,82.041094038,11.647333333,29.6,0,-0.062
0,95.5,-0.72,3.92,1.930057692,0.6645,82.041094038,11.647333333,27.1,0,-0.224
1,84.9,-0.24,1.12,1.930057692,0.6645,82.041094038,11.647333333,28.5,0,0.13
1,81.3,1.68,1.41,1.930057692,0.6645,82.041094038,11.647333333,27.5,0,0.042
1,91.4,0.67,2.19,1.9025,0.6935,85.019357813,11.647333333,29.7,0,-0.038
1,80,-0.62,1.17,1.930057692,0.6645,82.041094038,11.647333333,28,0,0.025
1,81.9,1.02,3.38,1.9025,0.6935,85.019357813,11.647333333,27.2,0,0.025
1,95.4,-1.07,2.93,1.922355556,0.642377778,80.441890667,11.6185,29.5,0,0.082
1,94.9,0.36,2.08,1.922355556,0.642377778,80.441890667,11.6185,28.6,0,-0.084
0,90.1,0.2,1.68,1.906826087,0.650782609,82.394495652,11.618777778,25.7,1,-0.37
1,88.6,1.31,2.28,1.906826087,0.650782609,82.394495652,11.618777778,28,0,0.031
0,90.5,-0.47,3.38,1.906826087,0.650782609,82.394495652,11.618777778,28,1,-0.37
1,94.5,-0.49,2.43,1.906826087,0.650782609,82.394495652,11.618777778,28.7,0,-0.05
1,89.5,-0.04,2.17,1.906826087,0.650782609,82.394495652,11.618777778,29.6,0,-0.05
1,85.4,-1.29,2.84,1.906826087,0.650782609,82.394495652,11.618777778,27.5,0,0.03
1,92.7,0.6,3.18,2.016285714,0.686761905,78.260287143,11.618777778,27.8,0,0.063
1,95.4,0.3,2.61,1.906826087,0.650782609,82.394495652,11.618777778,27.3,1,-0.053
1,88,0.96,2.61,1.895936508,0.670857143,84.249507302,11.515428571,28.6,0,0.063
1,84.9,-0.92,3.54,1.895936508,0.670857143,84.249507302,11.515428571,28.2,0,0.063
0,93.6,0.39,3.52,1.895936508,0.670857143,84.249507302,11.515428571,30,0,0.117
1,96.8,0.26,2.63,1.895936508,0.670857143,84.249507302,11.515428571,28.9,0,-0.065
1,86,0.34,3.11,1.895936508,0.670857143,84.249507302,11.515428571,27.4,0,-0.082
1,88,0.69,0.3,1.895936508,0.670857143,84.249507302,11.515428571,29.1,0,0.021
0,83.8,0.05,2.31,1.895936508,0.670857143,84.249507302,11.515428571,28.4,0,-0.063
1,94.9,-0.19,1.6,2.046481481,0.698407407,76.033017778,11.802166667,27.8,0,0.151
1,92.1,-0.65,2.71,1.9636,0.652533333,78.464548222,11.802166667,30.5,0,-0.042
1,97.2,-1.03,2.72,1.9636,0.652533333,78.464548222,11.802166667,27.3,0,0.054
0,90.3,-0.51,2.56,1.9636,0.652533333,78.464548222,11.802166667,28,0,-0.063
1,95.3,-0.63,2.49,2.046481481,0.698407407,76.033017778,11.802166667,27.8,0,-0.063
1,89.2,-0.92,1.49,2.046481481,0.698407407,76.033017778,11.802166667,29.6,0,0.028
1,97.8,1.26,1.75,1.9636,0.652533333,78.464548222,11.802166667,30,0,0.132
1,96,-0.12,3.52,1.9662,0.671575,79.392791,11.726571429,27.7,0,0.042
1,94.3,0.28,0.73,1.9662,0.671575,79.392791,11.726571429,27.8,1,-0.37
1,82.3,-0.39,4.39,1.9662,0.671575,79.392791,11.726571429,28.1,0,0.042
1,93.6,-0.63,0.29,2.010243902,0.708121951,77.730293415,11.726571429,26.6,0,0.081
1,96.8,-0.63,2.5,2.010243902,0.708121951,77.730293415,11.726571429,28,0,-0.065
0,95.1,-1.3,4.24,1.9662,0.671575,79.392791,11.726571429,27,0,-0.241
1,92.5,0.17,1.43,1.9662,0.671575,79.392791,11.726571429,28.8,0,0.082
1,95,-0.83,3.81,1.9662,0.671575,79.392791,11.726571429,29.4,0,0.036
1,82.7,-0.7,2.88,1.9662,0.671575,79.392791,11.726571429,29,0,-0.038
1,94.7,-0.64,3.53,1.9662,0.671575,79.392791,11.726571429,29,0,0.025
1,95.1,-0.53,3.4,1.9662,0.671575,79.392791,11.726571429,28,1,-0.065
1,89.8,0.82,3,1.9662,0.671575,79.392791,11.726571429,26.2,0,0.063
1,93.2,-1.37,1.51,1.9662,0.671575,79.392791,11.726571429,27.7,1,-0.234
0,95.5,0.79,2.24,1.9662,0.671575,79.392791,11.726571429,27.6,0,0.063
1,87.5,0.36,2.8,1.982809524,0.579071429,74.266021667,11.147125,29.9,0,-0.046
1,91.2,-0.82,2.16,1.982809524,0.579071429,74.266021667,11.147125,28,0,-0.105
0,94.6,0.22,3,1.982809524,0.579071429,74.266021667,11.147125,28,0,-0.271
1,88.5,-1.93,1.89,1.982809524,0.579071429,74.266021667,11.147125,27.2,0,0.027
1,91.9,-1.23,1.89,1.982809524,0.579071429,74.266021667,11.147125,28.6,0,0.025
1,93.1,-1.1,3.33,1.982809524,0.579071429,74.266021667,11.147125,28.2,0,0.054
1,87.7,0.21,3.19,1.982809524,0.579071429,74.266021667,11.147125,28.3,0,-0.043
0,94.5,-0.6,4.07,1.982809524,0.579071429,74.266021667,11.147125,28.3,0,-0.174
1,90.9,-0.03,3.06,2.010243902,0.708121951,77.730293415,11.0434,28.1,0,-0.05
1,88,-1.94,2.8,2.010243902,0.708121951,77.730293415,11.0434,27.6,0,0.045
1,84,-1.51,0.56,2.010243902,0.708121951,77.730293415,11.0434,28.1,1,-0.188
0,90.6,-0.27,1.48,2.010243902,0.708121951,77.730293415,11.0434,29.2,0,0.03
1,82.6,-1.07,0.22,2.010243902,0.708121951,77.730293415,11.0434,28.2,0,0.017
1,91.1,-0.53,1.73,2.010243902,0.708121951,77.730293415,11.0434,26.9,0,-0.063
1,84,0.27,2.09,2.010243902,0.708121951,77.730293415,11.0434,28.5,1,-0.05
1,89.1,-0.03,2.2,2.010243902,0.708121951,77.730293415,11.0434,26.8,0,-0.072
1,88.5,0.05,1.77,2.010243902,0.708121951,77.730293415,11.0434,30.5,0,-0.063
1,89.5,0.42,2.81,2.010243902,0.708121951,77.730293415,11.0434,27.2,0,-0.053
0,94,0.69,3.01,1.896833333,0.66275,82.802887917,11.7105,27.5,0,-0.062
1,93.2,-0.92,1.45,1.896833333,0.66275,82.802887917,11.7105,27.9,0,0.063
0,81.3,-0.79,2.14,1.94475,0.62455,78.6447275,10.41,27.3,0,-0.255
1,82.4,0.92,-1.03,2.062634921,0.682983871,74.736537742,12.796,28.3,0,0.068
1,94.3,-0.43,2.34,2.062634921,0.682983871,74.736537742,12.796,27.1,1,-0.088
0,96.4,-0.25,2.62,2.062634921,0.682983871,74.736537742,12.796,27.6,0,-0.271
1,94.7,0.13,2.89,2.062634921,0.682983871,74.736537742,12.796,26.8,0,-0.062
1,94.5,-0.3,2.29,1.935111111,0.650444444,82.370238333,12.796,27.7,0,-0.05
0,86.6,1.4,1.75,2.062634921,0.682983871,74.736537742,12.796,26.5,1,-0.215
0,96.9,0,3.53,2.010243902,0.708121951,77.730293415,10.753666667,28.6,0,-0.05
1,96.1,-1.32,2.03,2.010243902,0.708121951,77.730293415,10.753666667,29.3,0,0.063
0,89.3,-0.07,0.95,2.010243902,0.708121951,77.730293415,10.753666667,27.1,0,0.054
1,85.7,-0.56,0.48,2.010243902,0.708121951,77.730293415,10.753666667,27.8,0,0.028
1,97.9,-0.84,2.86,2.010243902,0.708121951,77.730293415,10.753666667,28.7,0,-0.065
1,96.4,-0.71,2.86,2.010243902,0.708121951,77.730293415,10.753666667,28,0,-0.038
1,90.5,2.25,2.14,2.010243902,0.708121951,77.730293415,10.753666667,28.8,0,0.017
0,89.9,0.82,2.51,2.010243902,0.708121951,77.730293415,10.753666667,28.5,1,-0.37
1,86.7,1.75,1.85,2.010243902,0.708121951,77.730293415,10.753666667,28.1,0,0.099
1,81.3,2.07,0.49,1.982818182,0.634813953,76.730326818,13.205111111,28,0,0.174
1,85.4,-0.68,1.18,1.982818182,0.634813953,76.730326818,13.205111111,28,1,-0.271
1,86.3,-0.46,3.41,1.998346154,0.717538462,78.238990769,13.205111111,29.2,0,0.054
1,93.9,0.12,4.22,1.982818182,0.634813953,76.730326818,13.205111111,28.8,0,0.132
0,81.5,2.05,1.42,1.982818182,0.634813953,76.730326818,13.205111111,29.6,0,0.055
1,94.1,-1.06,3.52,1.982818182,0.634813953,76.730326818,13.205111111,28.4,0,0.055
1,93.1,1.4,1.76,1.998346154,0.717538462,78.238990769,13.205111111,29.3,0,0.099
1,93.4,-0.55,1.89,1.982818182,0.634813953,76.730326818,13.205111111,28.2,0,-0.038
1,94.4,-0.14,3.72,1.982818182,0.634813953,76.730326818,13.205111111,28.2,0,0.117
1,84.5,-1.5,1.72,1.895936508,0.670857143,84.249507302,10.217333333,28.1,0,0.063
1,88.1,0.6,2.88,1.895936508,0.670857143,84.249507302,10.217333333,27.7,0,-0.37
1,93.6,1.04,3.7,1.895936508,0.670857143,84.249507302,10.217333333,28.7,0,0.021
0,94.4,0.83,4.52,1.989,0.7142,80.927334667,12.022125,25,0,-0.203
1,78.4,-1.33,1.31,1.986111111,0.652,76.713843333,12.022125,28.4,0,0.021
1,92.7,0.2,3.08,1.989,0.7142,80.927334667,12.022125,30.1,0,-0.042
1,86.6,-0.99,2.11,1.986111111,0.652,76.713843333,12.022125,27.9,0,-0.063
1,83.2,2.27,1.74,1.94475,0.62455,78.6447275,12.022125,27.3,0,0.03
1,85.7,-0.49,1.85,1.986111111,0.652,76.713843333,12.022125,27.5,0,0.042
1,91.7,0.97,3.49,1.986111111,0.652,76.713843333,12.022125,28.8,0,0.063
1,82.8,-0.08,0.96,1.986111111,0.652,76.713843333,12.022125,28,1,-0.065
1,88.2,2.43,2.06,1.958366667,0.669416667,82.105145333,12.553,27.7,0,0.068
1,99.1,0.98,4.02,1.958366667,0.669416667,82.105145333,12.553,29.3,0,0.068
1,97.6,-1.2,3.48,1.958366667,0.669416667,82.105145333,12.553,28.6,0,0.151
1,92.6,0.93,2.43,2.078272727,0.687787879,74.363536061,12.1262,29.5,0,0.063
1,90.5,-0.14,2.85,2.003592593,0.674333333,78.344463333,12.1262,28.4,1,-0.072
1,94.2,-0.2,2.65,2.003592593,0.674333333,78.344463333,12.1262,28,0,-0.072
1,91.2,-0.3,1.18,2.078272727,0.687787879,74.363536061,12.1262,28.2,0,0.132
1,90.1,-0.78,1.7,2.078272727,0.687787879,74.363536061,12.1262,28,0,0.063
0,90.6,0.31,0.69,2.078272727,0.687787879,74.363536061,12.1262,27.2,0,-0.203
1,98.3,0.58,1.73,2.078272727,0.687787879,74.363536061,12.1262,28.2,0,-0.054
1,98.9,-1.01,1.05,2.003592593,0.674333333,78.344463333,12.1262,28.4,1,-0.215
0,96.6,-0.63,2.21,2.078272727,0.687787879,74.363536061,12.1262,28.6,0,-0.266
1,86.7,-1.28,2.01,1.984390244,0.626,75.6493005,12.676,28.8,0,0.031
1,96.5,-0.02,4.24,1.9810625,0.63575,75.00304625,12.676,29.6,0,0.042
1,97.2,0.83,2.71,1.9810625,0.63575,75.00304625,12.676,29,0,-0.271
1,90.1,0.82,2.22,1.984390244,0.626,75.6493005,12.676,29.6,0,-0.062
0,98.3,1.54,2.77,1.864914894,0.594765957,81.76931234,12.162555556,28.3,0,-0.241
1,99.7,0.13,2.82,1.864914894,0.594765957,81.76931234,12.162555556,26.4,0,-0.05
0,101,0.31,2.34,1.864914894,0.594765957,81.76931234,12.162555556,27.1,0,-0.062
1,98.1,-0.69,0.61,1.864914894,0.594765957,81.76931234,12.162555556,27.7,0,0.082
0,98.5,-0.48,4.04,1.864914894,0.594765957,81.76931234,12.162555556,27.1,0,0.012
1,89.9,1.38,1.2,1.864914894,0.594765957,81.76931234,12.162555556,27.1,1,-0.215
1,96.9,-0.18,1.65,1.999631579,0.741947368,79.425751579,12.162555556,29,0,-0.054
1,100.7,0.46,2.63,1.999631579,0.741947368,79.425751579,12.162555556,28.5,1,-0.477
0,100.1,-0.74,2.98,1.864914894,0.594765957,81.76931234,12.162555556,29.1,0,-0.241
1,99.8,0.03,3.52,1.864914894,0.594765957,81.76931234,12.162555556,28.8,0,-0.046
0,99.3,-0.2,1.72,1.982857143,0.709214286,80.630958571,10.394333333,28.1,0,-0.266
1,86,-0.87,3.24,2.0841875,0.7594375,78.627298125,10.394333333,29,0,0.028
0,86.8,-1.46,1.72,2.0841875,0.7594375,78.627298125,10.394333333,30.5,0,-0.224
0,98.2,0.12,2.77,1.895936508,0.670857143,84.249507302,6.913,28.4,0,-0.241
1,93.7,0.61,3.98,1.94475,0.62455,78.6447275,11.496142857,24.7,1,-0.37
